epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,3203.74,1.62539,0.99956,1.04177,0.76777,0.45512,0.52523,0.30418,1.66683,1.0673,1.04445,0.003202,0.003202,0.003202
105,3233.63,1.59868,0.97059,1.02518,0.75991,0.45624,0.52184,0.30292,1.67239,1.06876,1.04483,0.003136,0.003136,0.003136
106,3264.18,1.60826,0.99,1.03886,0.76258,0.4571,0.52424,0.30308,1.66856,1.06674,1.04596,0.00307,0.00307,0.00307
107,3293.96,1.59331,0.96354,1.02325,0.77388,0.45808,0.52737,0.30366,1.67566,1.06186,1.04474,0.003004,0.003004,0.003004
108,3324.55,1.55858,0.93822,1.02514,0.7592,0.45507,0.52413,0.30444,1.67138,1.0704,1.04529,0.002938,0.002938,0.002938
109,3353.02,1.56439,0.95808,1.02541,0.75125,0.46109,0.52384,0.30551,1.67308,1.07034,1.04462,0.002872,0.002872,0.002872
110,3382.96,1.58872,0.97019,1.03109,0.75041,0.46384,0.52409,0.30277,1.67837,1.06538,1.04649,0.002806,0.002806,0.002806
111,3411.81,1.56193,0.95416,1.04024,0.76157,0.46056,0.52665,0.30458,1.66913,1.05154,1.04319,0.00274,0.00274,0.00274
112,3442,1.59289,0.96894,1.01468,0.76115,0.46129,0.5234,0.30372,1.66775,1.04822,1.04576,0.002674,0.002674,0.002674
113,3473.11,1.56797,0.94277,1.01474,0.73926,0.46664,0.52831,0.30871,1.6677,1.064,1.04456,0.002608,0.002608,0.002608
114,3502.77,1.56198,0.9443,1.01182,0.75866,0.45655,0.52614,0.3087,1.66609,1.04844,1.04473,0.002542,0.002542,0.002542
115,3530.26,1.57071,0.94897,1.02123,0.76523,0.45598,0.52244,0.30608,1.66194,1.05362,1.04153,0.002476,0.002476,0.002476
116,3559.38,1.56219,0.9425,1.01972,0.7753,0.45608,0.5282,0.3078,1.66034,1.05711,1.04483,0.00241,0.00241,0.00241
117,3590.75,1.58202,0.95022,1.0219,0.77592,0.45339,0.53086,0.31026,1.65919,1.06375,1.04244,0.002344,0.002344,0.002344
118,3619.36,1.5781,0.96281,1.01865,0.76188,0.45973,0.52329,0.30367,1.66875,1.06019,1.04089,0.002278,0.002278,0.002278
119,3650.01,1.59054,0.9519,1.01416,0.75347,0.4653,0.52932,0.30873,1.66602,1.05183,1.04187,0.002212,0.002212,0.002212
120,3680.89,1.53794,0.93494,1.0122,0.76287,0.46307,0.53163,0.31052,1.66575,1.05265,1.0416,0.002146,0.002146,0.002146
121,3710.11,1.53045,0.91371,1.01488,0.74797,0.46516,0.5245,0.30772,1.66113,1.04419,1.04509,0.00208,0.00208,0.00208
122,3740.21,1.56829,0.94748,1.01316,0.77094,0.46506,0.52899,0.30961,1.65883,1.03834,1.0385,0.002014,0.002014,0.002014
123,3770.07,1.58772,0.94979,1.01024,0.77536,0.46204,0.5323,0.30932,1.6596,1.03512,1.04083,0.001948,0.001948,0.001948
124,3800.31,1.54642,0.94192,1.01569,0.76755,0.46289,0.52915,0.31004,1.65069,1.03509,1.0409,0.001882,0.001882,0.001882
125,3831.31,1.52835,0.91907,1.00519,0.7714,0.4652,0.53308,0.31089,1.65116,1.03587,1.0381,0.001816,0.001816,0.001816
126,3862.35,1.57752,0.96456,1.01944,0.75926,0.46172,0.52856,0.30921,1.65081,1.03624,1.03943,0.00175,0.00175,0.00175
127,3893.81,1.54035,0.91909,1.00183,0.75659,0.46549,0.52973,0.31001,1.64869,1.0376,1.03888,0.001684,0.001684,0.001684
128,3924.7,1.52224,0.92079,1.01507,0.77107,0.46638,0.5327,0.31125,1.655,1.03293,1.0388,0.001618,0.001618,0.001618
129,3952.05,1.52418,0.92262,1.00893,0.77557,0.4614,0.53401,0.31239,1.64854,1.03865,1.0394,0.001552,0.001552,0.001552
130,3978.33,1.52493,0.93121,1.00922,0.76555,0.46364,0.53506,0.31414,1.65192,1.03791,1.03807,0.001486,0.001486,0.001486
131,4007.43,1.50949,0.90094,1.00913,0.76562,0.46777,0.533,0.31378,1.64721,1.02558,1.03666,0.00142,0.00142,0.00142
132,4035.26,1.52643,0.90522,1.0022,0.75911,0.46815,0.53617,0.31496,1.65086,1.03583,1.0381,0.001354,0.001354,0.001354
133,4067.09,1.55635,0.92416,1.01095,0.7693,0.46772,0.53732,0.31665,1.63989,1.0382,1.03481,0.001288,0.001288,0.001288
134,4092.81,1.52496,0.91062,1.00487,0.76938,0.46504,0.53144,0.31052,1.65405,1.03563,1.03671,0.001222,0.001222,0.001222
